Births by year and month per place of event city,,,
,,,
BOOK_YEAR,MTH,CITY,COUNT(*)
1938,Sep,NEW LISKEARD,7
1938,Sep,NEW TORONTO,10
1938,Sep,NEWMARKET,24
1938,Sep,NIAGARA FALLS,46
1938,Sep,NORTH BAY,36
1938,Sep,NORTH YORK,8
1938,Sep,OHSWEKEN,9
1938,Sep,ORANGEVILLE,9
1938,Sep,ORILLIA,23
1938,Sep,OSHAWA,38
1938,Sep,OTTAWA,281
1938,Sep,OUT OF PROVINCE,164
1938,Sep,OWEN SOUND,39
1938,Sep,PARIS,11
1938,Sep,PARRY SOUND,21
1938,Sep,PEEL,6
1938,Sep,PEMBROKE,23
1938,Sep,PENETANGUISHENE,8
1938,Sep,PERTH,8
1938,Sep,PETERBOROUGH,43
1938,Sep,PETROLIA,6
1938,Sep,PICTON,19
1938,Sep,PLANTAGENET,6
1938,Sep,PORT ARTHUR,48
1938,Sep,PORT COLBORNE,8
1938,Sep,PORT HOPE,15
1938,Sep,PRESTON,9
1938,Sep,RAINY RIVER,9
1938,Sep,RENFREW,10
1938,Sep,SARNIA,42
1938,Sep,SAULT STE MARIE,51
1938,Sep,SCARBOROUGH,8
1938,Sep,SCHUMACHER,7
1938,Sep,SEAFORTH,10
1938,Sep,SIMCOE,32
1938,Sep,SMITHS FALLS,13
1938,Sep,SOUTH PORCUPINE,20
1938,Sep,ST CATHARINES,48
1938,Sep,ST THOMAS,35
1938,Sep,STRATFORD,35
1938,Sep,STRATHROY,11
1938,Sep,STURGEON FALLS,10
1938,Sep,SUDBURY,123
1938,Sep,THESSALON,11
1938,Sep,THOROLD,9
1938,Sep,TILLSONBURG,25
1938,Sep,TIMMINS,75
1938,Sep,TORONTO,895
1938,Sep,TRENTON,14
1938,Sep,WAINFLEET,7
1938,Sep,WELLAND,26
1938,Sep,WELLESLEY,9
1938,Sep,WESTON,20
1938,Sep,WILLIAMSBURG,7
1938,Sep,WINCHESTER,8
1938,Sep,WINDSOR,201
1938,Sep,WOODSTOCK,30
1938,Sep,YORK,43
1939,Apr,ALFRED,9
1939,Apr,ALLISTON,11
1939,Apr,ALMONTE,12
1939,Apr,ANSONVILLE,9
1939,Apr,BANCROFT,10
1939,Apr,BARRIE,16
1939,Apr,BASTARD,9
1939,Apr,BELLEVILLE,38
1939,Apr,BLIND RIVER,9
1939,Apr,BOWMANVILLE,11
1939,Apr,BRACEBRIDGE,11
1939,Apr,BRAMPTON,15
1939,Apr,BRANTFORD,58
1939,Apr,BROCKVILLE,24
1939,Apr,CAMBRIDGE,6
1939,Apr,CHAPLEAU,6
1939,Apr,CHARLOTTENBURGH,6
1939,Apr,CHATHAM,73
1939,Apr,CLINTON,8
1939,Apr,COBALT,6
1939,Apr,COBOURG,19
1939,Apr,COCHRANE,12
1939,Apr,COLLINGWOOD,13
1939,Apr,CORNWALL,69
1939,Apr,CUMBERLAND,7
1939,Apr,DRYDEN,9
1939,Apr,DUNNVILLE,6
1939,Apr,EAST SANDWICH,6
1939,Apr,EAST YORK,64
1939,Apr,EASTVIEW,14
1939,Apr,ELMA,6
1939,Apr,EMO,9
1939,Apr,ENGLEHART,10
1939,Apr,ERIN,6
1939,Apr,ESPANOLA,9
1939,Apr,FERGUS,9
1939,Apr,FORT ERIE,9
1939,Apr,FORT FRANCES,10
1939,Apr,FORT WILLIAM,42
1939,Apr,GALT,14
1939,Apr,GANANOQUE,10
1939,Apr,GERALDTON,9
1939,Apr,GODERICH,7
1939,Apr,GRAVENHURST,7
1939,Apr,GUELPH,50
1939,Apr,HAGARTY,6
1939,Apr,HAMILTON,242
1939,Apr,HANOVER,8
1939,Apr,HAWKESBURY,18
1939,Apr,HEARST,15
1939,Apr,HUNTSVILLE,8
1939,Apr,INGERSOLL,11
1939,Apr,IROQUOIS FALLS,6
1939,Apr,KAPUSKASING,17
1939,Apr,KENORA,17
1939,Apr,KINCARDINE,7
1939,Apr,KINGSTON,68
1939,Apr,KIRKLAND LAKE,50
1939,Apr,KITCHENER,64
1939,Apr,LEAMINGTON,21
1939,Apr,LINDSAY,14
1939,Apr,LION'S HEAD,6
1939,Apr,LISTOWEL,13
1939,Apr,LONDON,141
1939,Apr,MARKHAM,12
1939,Apr,MATHESON,9
1939,Apr,MATTAWAN,6
1939,Apr,MEAFORD,8
1939,Apr,MIDLAND,20
1939,Apr,MIMICO,8
1939,Apr,MOONBEAM,6
1939,Apr,MOUNT DENNIS,10
1939,Apr,MOUNT FOREST,6
1939,Apr,NEW LISKEARD,13
1939,Apr,NEWMARKET,17
1939,Apr,NIAGARA FALLS,33
1939,Apr,NORTH BAY,41
1939,Apr,OHSWEKEN,7
1939,Apr,ORANGEVILLE,6
1939,Apr,ORILLIA,23
1939,Apr,OSGOODE,7
1939,Apr,OSHAWA,42
1939,Apr,OTTAWA,267
1939,Apr,OUT OF PROVINCE,127
1939,Apr,OWEN SOUND,24
1939,Apr,PARIS,12
1939,Apr,PARRY SOUND,14
1939,Apr,PEMBROKE,31
1939,Apr,PENETANGUISHENE,13
1939,Apr,PERTH,16
1939,Apr,PETERBOROUGH,58
1939,Apr,PETROLIA,7
1939,Apr,PICTON,15
1939,Apr,PORT ARTHUR,52
1939,Apr,PORT HOPE,12
1939,Apr,RAINY RIVER,10
1939,Apr,RALEIGH,9
1939,Apr,RENFREW,9
1939,Apr,RIVERSIDE,6
1939,Apr,RUSSELL,7
1939,Apr,SARNIA,53
1939,Apr,SAULT STE MARIE,47
1939,Apr,SCARBOROUGH,11
1939,Apr,SCHUMACHER,6
1939,Apr,SEAFORTH,9
1939,Apr,SIMCOE,38
1939,Apr,SIOUX LOOKOUT,17
1939,Apr,SMITHS FALLS,18
1939,Apr,SOUTH PORCUPINE,17
1939,Apr,ST CATHARINES,54
1939,Apr,ST THOMAS,45
1939,Apr,STRATFORD,39
1939,Apr,STRATHROY,15
1939,Apr,STURGEON FALLS,13
1939,Apr,SUDBURY,115
1939,Apr,THOROLD,10
1939,Apr,TILLSONBURG,13
1939,Apr,TIMMINS,66
1939,Apr,TORONTO,920
1939,Apr,TRENTON,9
1939,Apr,WALKERTON,10
1939,Apr,WATERLOO,6
1939,Apr,WELLAND,28
1939,Apr,WELLESLEY,6
1939,Apr,WESTON,9
1939,Apr,WILLIAMSBURG,6
1939,Apr,WINDSOR,182
1939,Apr,WINGHAM,10
1939,Apr,WOODSTOCK,30
1939,Apr,YORK,41
1939,Aug,ALLISTON,8
1939,Aug,ALMONTE,10
1939,Aug,BANCROFT,10
1939,Aug,BARRIE,25
1939,Aug,BELLEVILLE,43
1939,Aug,BOWMANVILLE,9
1939,Aug,BRACEBRIDGE,7
1939,Aug,BRAMPTON,15
1939,Aug,BRANTFORD,57
1939,Aug,BROCKVILLE,25
1939,Aug,BURFORD,6
1939,Aug,CAMBRIDGE,7
1939,Aug,CAMDEN,6
1939,Aug,CHARLOTTENBURGH,6
1939,Aug,CHATHAM,72
1939,Aug,CHESLEY,6
1939,Aug,CLARENCE,6
1939,Aug,CLINTON,7
1939,Aug,COBOURG,13
1939,Aug,COCHRANE,11
1939,Aug,COLLINGWOOD,9
1939,Aug,CORNWALL,70
1939,Aug,DRYDEN,8
1939,Aug,DYMOND,7
1939,Aug,EAST SANDWICH,6
1939,Aug,EAST YORK,81
1939,Aug,EASTVIEW,9
1939,Aug,EMO,6
1939,Aug,ENGLEHART,11
1939,Aug,ESPANOLA,7
1939,Aug,FARADAY,6
1939,Aug,FERGUS,12
1939,Aug,FORT ERIE,8
1939,Aug,FORT FRANCES,13
1939,Aug,FORT WILLIAM,41
1939,Aug,GALT,29
1939,Aug,GARSON,8
1939,Aug,GODERICH,11
1939,Aug,GRAVENHURST,7
1939,Aug,GRIMSBY,6
1939,Aug,GUELPH,60
1939,Aug,HAILEYBURY,9
1939,Aug,HAMILTON,247
1939,Aug,HAWKESBURY,21
1939,Aug,HEARST,9
1939,Aug,HUNTSVILLE,8
1939,Aug,INGERSOLL,13
1939,Aug,KAPUSKASING,13
1939,Aug,KENORA,16
1939,Aug,KINCARDINE,11
1939,Aug,KINGSTON,73
1939,Aug,KIRKLAND LAKE,64
1939,Aug,KITCHENER,63
1939,Aug,LANCASTER,7
1939,Aug,LEAMINGTON,21
1939,Aug,LINDSAY,29
1939,Aug,LION'S HEAD,6
1939,Aug,LISTOWEL,9
1939,Aug,LONDON,145
1939,Aug,MATACHEWAN,6
1939,Aug,MATTAWA,6
1939,Aug,MEAFORD,10
1939,Aug,MIDLAND,17
1939,Aug,MILTON,6
1939,Aug,MIMICO,13
1939,Aug,MINDEMOYA,6
1939,Aug,NEW LISKEARD,15
1939,Aug,NEWMARKET,8
1939,Aug,NIAGARA,6
1939,Aug,NIAGARA FALLS,31
1939,Aug,NORTH BAY,42
1939,Aug,NORTH TILBURY,7
1939,Aug,NORWICH,6
1939,Aug,OHSWEKEN,9
1939,Aug,ORANGEVILLE,7
1939,Aug,ORILLIA,22
1939,Aug,OSHAWA,36
1939,Aug,OTTAWA,260
1939,Aug,OUT OF PROVINCE,161
1939,Aug,OWEN SOUND,29
1939,Aug,PARIS,8
1939,Aug,PARRY SOUND,18
1939,Aug,PEMBROKE,37
1939,Aug,PENETANGUISHENE,6
1939,Aug,PERTH,17
1939,Aug,PETERBOROUGH,66
1939,Aug,PETROLIA,10
1939,Aug,PICTON,19
1939,Aug,PORT ARTHUR,53
1939,Aug,PORT COLBORNE,6
1939,Aug,PORT HOPE,11
1939,Aug,RAINY RIVER,6
1939,Aug,RENFREW,13
1939,Aug,SARNIA,34
1939,Aug,SAULT STE MARIE,60
1939,Aug,SCARBOROUGH,11
1939,Aug,SEAFORTH,9
1939,Aug,SIMCOE,16
1939,Aug,SMITHS FALLS,23
1939,Aug,SOUTH PORCUPINE,12
1939,Aug,ST CATHARINES,58
1939,Aug,ST MARYS,9
1939,Aug,ST THOMAS,35
1939,Aug,STRATFORD,31
1939,Aug,STRATHROY,9
1939,Aug,STURGEON FALLS,11
1939,Aug,SUDBURY,139
1939,Aug,THOROLD,12
1939,Aug,TILLSONBURG,29
1939,Aug,TIMMINS,87
1939,Aug,TINY,6
1939,Aug,TORONTO,911
1939,Aug,TRENTON,11
1939,Aug,UXBRIDGE,6
1939,Aug,WALKERTON,18
1939,Aug,WALLACEBURG,8
1939,Aug,WATERLOO,7
1939,Aug,WELLAND,24
1939,Aug,WESTON,7
1939,Aug,WINDSOR,168
1939,Aug,WINGHAM,12
1939,Aug,WOODSTOCK,26
1939,Aug,YORK,39
1939,Dec,ALFRED,7
1939,Dec,ALMONTE,13
1939,Dec,BANCROFT,8
1939,Dec,BARRIE,18
1939,Dec,BELLEVILLE,41
1939,Dec,BONFIELD,7
1939,Dec,BOWMANVILLE,8
1939,Dec,BRACEBRIDGE,6
1939,Dec,BRAMPTON,12
1939,Dec,BRANTFORD,53
1939,Dec,BROCKVILLE,24
1939,Dec,BURFORD,7
1939,Dec,CAMBRIDGE,9
1939,Dec,CAMDEN,7
1939,Dec,CAMPBELLFORD,6
1939,Dec,CHAPLEAU,7
1939,Dec,CHATHAM,48
1939,Dec,CLARENCE,6
1939,Dec,CLINTON,9
1939,Dec,COBALT,7
1939,Dec,COBOURG,9
1939,Dec,COCHRANE,11
1939,Dec,COLLINGWOOD,7
1939,Dec,CORNWALL,65
1939,Dec,CUMBERLAND,6
1939,Dec,CYRVILLE,6
1939,Dec,DAWN,6
1939,Dec,DRESDEN,6
1939,Dec,DRYDEN,12
1939,Dec,DUNNVILLE,12
1939,Dec,EAST SANDWICH,9
1939,Dec,EAST YORK,71
1939,Dec,EASTVIEW,18
1939,Dec,ENGLEHART,6
1939,Dec,FERGUS,10
1939,Dec,FORT FRANCES,9
1939,Dec,FORT WILLIAM,40
1939,Dec,GALT,25
1939,Dec,GANANOQUE,6
1939,Dec,GERALDTON,7
1939,Dec,GODERICH,10
1939,Dec,GRIMSBY,6
1939,Dec,GUELPH,42
1939,Dec,HAMILTON,237
1939,Dec,HANOVER,8
1939,Dec,HAWKESBURY,12
1939,Dec,HEARST,8
1939,Dec,HOWICK,6
1939,Dec,HUNTSVILLE,8
1939,Dec,INGERSOLL,11
1939,Dec,KAPUSKASING,8
1939,Dec,KENORA,24
1939,Dec,KINGSTON,64
1939,Dec,KIRKLAND LAKE,53
1939,Dec,KITCHENER,53
1939,Dec,LEAMINGTON,18
1939,Dec,LINDSAY,20
1939,Dec,LONDON,105
1939,Dec,MARKHAM,6
1939,Dec,MATTAWA,8
1939,Dec,MCGILLIVRAY,7
1939,Dec,MIDLAND,12
1939,Dec,MIMICO,7
1939,Dec,NEW LISKEARD,7
1939,Dec,NEWMARKET,15
1939,Dec,NIAGARA FALLS,36
1939,Dec,NORTH BAY,20
1939,Dec,NORTH YORK,6
1939,Dec,NORWICH,9
1939,Dec,ORILLIA,18
1939,Dec,OSHAWA,35
1939,Dec,OTTAWA,276
1939,Dec,OUT OF PROVINCE,126
1939,Dec,OWEN SOUND,38
1939,Dec,PARIS,9
1939,Dec,PARRY SOUND,16
1939,Dec,PEEL,6
1939,Dec,PEMBROKE,20
1939,Dec,PENETANGUISHENE,12
1939,Dec,PERTH,11
1939,Dec,PETERBOROUGH,77
1939,Dec,PETROLIA,10
1939,Dec,PICTON,12
1939,Dec,PORT ARTHUR,57
1939,Dec,PORT COLBORNE,9
1939,Dec,PROTON,7
1939,Dec,RAINY RIVER,7
1939,Dec,RAYSIDE,6
1939,Dec,RENFREW,14
1939,Dec,RUSSELL,6
1939,Dec,SARNIA,45
1939,Dec,SAULT STE MARIE,55
1939,Dec,SCHUMACHER,9
1939,Dec,SIMCOE,35
1939,Dec,SIOUX LOOKOUT,6
1939,Dec,SMITHS FALLS,12
1939,Dec,SMOOTH RK FALLS,6
1939,Dec,SOUTH PORCUPINE,9
1939,Dec,ST CATHARINES,65
1939,Dec,ST THOMAS,34
1939,Dec,STRATFORD,24
1939,Dec,STRATHROY,8
1939,Dec,STURGEON FALLS,16
1939,Dec,SUDBURY,113
1939,Dec,TILLSONBURG,23
1939,Dec,TIMMINS,95
1939,Dec,TORONTO,773
1939,Dec,TRENTON,6
1939,Dec,UXBRIDGE,8
1939,Dec,WALLACEBURG,6
1939,Dec,WELLAND,31
1939,Dec,WELLESLEY,6
1939,Dec,WESTON,7
1939,Dec,WINCHESTER,8
1939,Dec,WINDSOR,189
1939,Dec,WOODSTOCK,27
1939,Dec,WOOLWICH,6
1939,Dec,YORK,51
1939,Feb,ALFRED,7
1939,Feb,ALMONTE,9
1939,Feb,BANCROFT,7
1939,Feb,BARRIE,14
1939,Feb,BELLEVILLE,37
1939,Feb,BLIND RIVER,9
1939,Feb,BOWMANVILLE,11
1939,Feb,BRACEBRIDGE,6
1939,Feb,BRAMPTON,28
1939,Feb,BRANTFORD,55
1939,Feb,BRIGHTON,6
1939,Feb,BROCKVILLE,14
1939,Feb,CAMBRIDGE,10
1939,Feb,CARLETON PLACE,6
1939,Feb,CHATHAM,55
1939,Feb,COBOURG,14
1939,Feb,COCHRANE,8
1939,Feb,COLLINGWOOD,14
1939,Feb,CORNWALL,79
1939,Feb,DUNNVILLE,9
1939,Feb,DYMOND,6
1939,Feb,EAST SANDWICH,7
1939,Feb,EAST YORK,75
1939,Feb,EASTVIEW,15
1939,Feb,EMO,6
1939,Feb,ENGLEHART,6
1939,Feb,FERGUS,9
1939,Feb,FORT FRANCES,16
1939,Feb,FORT WILLIAM,46
1939,Feb,GALT,27
1939,Feb,GUELPH,45
1939,Feb,HAMILTON,209
1939,Feb,HAWKESBURY,20
1939,Feb,HEARST,12
1939,Feb,HUNTSVILLE,12
1939,Feb,INGERSOLL,9
1939,Feb,KAPUSKASING,10
1939,Feb,KENORA,10
1939,Feb,KENYON,8
1939,Feb,KINCARDINE,9
1939,Feb,KINGSTON,68
1939,Feb,KIRKLAND LAKE,57
1939,Feb,KITCHENER,68
1939,Feb,LEAMINGTON,7
1939,Feb,LINDSAY,23
1939,Feb,LISTOWEL,7
1939,Feb,LOCHIEL,6
1939,Feb,LONDON,136
1939,Feb,MARMORA,6
1939,Feb,MATHESON,7
1939,Feb,MIDLAND,15
1939,Feb,MIMICO,10
1939,Feb,NAPANEE,7
1939,Feb,NEW TORONTO,7
1939,Feb,NEWMARKET,19
1939,Feb,NIAGARA FALLS,31
1939,Feb,NORMANBY,8
1939,Feb,NORTH BAY,36
1939,Feb,NORWICH,6
1939,Feb,NOT RECORDED,6
1939,Feb,OHSWEKEN,7
1939,Feb,ORANGEVILLE,9
1939,Feb,ORILLIA,29
1939,Feb,OSHAWA,36
1939,Feb,OTTAWA,234
1939,Feb,OUT OF PROVINCE,140
1939,Feb,OWEN SOUND,36
1939,Feb,PARIS,9
1939,Feb,PARRY SOUND,18
1939,Feb,PEMBROKE,25
1939,Feb,PERTH,7
1939,Feb,PETERBOROUGH,45
1939,Feb,PETROLIA,14
1939,Feb,PICTON,15
1939,Feb,PORT ARTHUR,52
1939,Feb,PORT PERRY,6
1939,Feb,RAINY RIVER,8
1939,Feb,RENFREW,15
1939,Feb,ROCHESTER,6
1939,Feb,RUSSELL,7
1939,Feb,SARNIA,34
1939,Feb,SAULT STE MARIE,42
1939,Feb,SEAFORTH,6
1939,Feb,SIMCOE,23
1939,Feb,SIOUX LOOKOUT,10
1939,Feb,SMITHS FALLS,13
1939,Feb,SOUTH PORCUPINE,12
1939,Feb,ST CATHARINES,57
1939,Feb,ST CHARLES,6
1939,Feb,ST THOMAS,38
1939,Feb,STRATFORD,30
1939,Feb,STRATHROY,6
1939,Feb,STURGEON FALLS,10
1939,Feb,SUDBURY,107
1939,Feb,THESSALON,6
1939,Feb,TILLSONBURG,17
1939,Feb,TIMMINS,69
1939,Feb,TORONTO,800
1939,Feb,TRENTON,8
1939,Feb,VANKLEEK HILL,7
1939,Feb,WALKERTON,10
1939,Feb,WELLAND,37
1939,Feb,WESTON,8
1939,Feb,WILMOT,6
1939,Feb,WINDHAM,8
1939,Feb,WINDSOR,173
1939,Feb,WINGHAM,6
1939,Feb,WOODSTOCK,21
1939,Feb,YORK,38
1939,Jan,ALDBOROUGH,6
1939,Jan,ALFRED,6
1939,Jan,ALMONTE,8
1939,Jan,ANSONVILLE,6
1939,Jan,ARNPRIOR,6
1939,Jan,BARRIE,22
1939,Jan,BELLEVILLE,46
1939,Jan,BLIND RIVER,11
1939,Jan,BOWMANVILLE,13
1939,Jan,BRACEBRIDGE,12
1939,Jan,BRAMPTON,19
1939,Jan,BRANTFORD,52
1939,Jan,BROCKVILLE,21
1939,Jan,CHATHAM,72
1939,Jan,CHESLEY,6
1939,Jan,CLARENCE,7
1939,Jan,CLINTON,11
1939,Jan,COBOURG,8
1939,Jan,COCHRANE,10
1939,Jan,COLLINGWOOD,18
1939,Jan,CORNWALL,74
1939,Jan,CROWLAND,6
1939,Jan,CUMBERLAND,9
1939,Jan,DRYDEN,17
1939,Jan,DUNNVILLE,11
1939,Jan,DURHAM,6
1939,Jan,EAST YORK,80
1939,Jan,EAST ZORRA,6
1939,Jan,EASTVIEW,11
1939,Jan,ENGLEHART,8
1939,Jan,FERGUS,8
1939,Jan,FORT ERIE,11
1939,Jan,FORT FRANCES,13
1939,Jan,FORT WILLIAM,39
1939,Jan,GALT,24
1939,Jan,GODERICH,11
1939,Jan,GOGAMA,6
1939,Jan,GRIMSBY,6
1939,Jan,GUELPH,40
1939,Jan,HAMILTON,240
1939,Jan,HAWKESBURY,15
1939,Jan,HAY,7
1939,Jan,HEARST,15
1939,Jan,HUNTSVILLE,7
1939,Jan,INGERSOLL,10
1939,Jan,KAPUSKASING,21
1939,Jan,KENORA,26
1939,Jan,KINGSTON,55
1939,Jan,KIRKLAND LAKE,56
1939,Jan,KITCHENER,74
1939,Jan,LEAMINGTON,13
1939,Jan,LINDSAY,16
1939,Jan,LION'S HEAD,6
1939,Jan,LOCHIEL,7
1939,Jan,LONDON,139
1939,Jan,MAIDSTONE,6
1939,Jan,MEAFORD,6
1939,Jan,MIDLAND,20
1939,Jan,MIMICO,8
1939,Jan,MOUNT DENNIS,6
1939,Jan,MOUNT FOREST,9
1939,Jan,NEW LISKEARD,10
1939,Jan,NEW TORONTO,6
1939,Jan,NEWMARKET,13
1939,Jan,NIAGARA FALLS,31
1939,Jan,NORTH BAY,45
1939,Jan,NORTH YORK,7
1939,Jan,NORWICH,7
1939,Jan,NOT RECORDED,8
1939,Jan,OHSWEKEN,12
1939,Jan,ORANGEVILLE,7
1939,Jan,ORILLIA,15
1939,Jan,OSHAWA,48
1939,Jan,OTTAWA,266
1939,Jan,OUT OF PROVINCE,133
1939,Jan,OWEN SOUND,27
1939,Jan,PARIS,12
1939,Jan,PARRY SOUND,13
1939,Jan,PEMBROKE,30
1939,Jan,PENETANGUISHENE,9
1939,Jan,PERTH,15
1939,Jan,PETERBOROUGH,60
1939,Jan,PETROLIA,9
1939,Jan,PICTON,10
1939,Jan,PORT ARTHUR,41
1939,Jan,PORT COLBORNE,6
1939,Jan,PORT HOPE,7
1939,Jan,PRESTON,7
1939,Jan,RAINY RIVER,8
1939,Jan,RENFREW,11
1939,Jan,RIVERSIDE,7
1939,Jan,ROCHESTER,6
1939,Jan,ROMNEY,6
1939,Jan,RUSSELL,8
1939,Jan,SARNIA,35
1939,Jan,SAULT STE MARIE,36
1939,Jan,SCARBOROUGH,6
1939,Jan,SCHUMACHER,6
1939,Jan,SEAFORTH,7
1939,Jan,SIMCOE,38
1939,Jan,SMITHS FALLS,13
1939,Jan,SOUTH PORCUPINE,17
1939,Jan,ST CATHARINES,80
1939,Jan,ST THOMAS,39
1939,Jan,STRATFORD,19
1939,Jan,STRATHROY,6
1939,Jan,STURGEON FALLS,16
1939,Jan,SUDBURY,111
1939,Jan,TECUMSEH,6
1939,Jan,THESSALON,7
1939,Jan,THOROLD,7
1939,Jan,TILLSONBURG,22
1939,Jan,TIMMINS,61
1939,Jan,TORONTO,845
1939,Jan,TRENTON,10
1939,Jan,TUSCARORA,7
1939,Jan,WATERLOO,12
1939,Jan,WELLAND,24
1939,Jan,WESTON,9
1939,Jan,WIKWEMIKONG,7
1939,Jan,WINDSOR,197
1939,Jan,WINGHAM,10
1939,Jan,WOODSTOCK,19
1939,Jan,WOOLWICH,8
1939,Jan,YORK,49
1939,Jul,ALLISTON,14
1939,Jul,ALMONTE,8
1939,Jul,ARNPRIOR,7
1939,Jul,BANCROFT,8
1939,Jul,BARRIE,16
1939,Jul,BELLEVILLE,41
1939,Jul,BLIND RIVER,8
1939,Jul,BONFIELD,7
1939,Jul,BOWMANVILLE,13
1939,Jul,BRACEBRIDGE,12
1939,Jul,BRAMPTON,17
1939,Jul,BRANTFORD,49
1939,Jul,BROCKVILLE,24
1939,Jul,CAMBRIDGE,8
1939,Jul,CHATHAM,78
1939,Jul,CLARENCE,7
1939,Jul,CLINTON,8
1939,Jul,COBALT,9
1939,Jul,COBDEN,6
1939,Jul,COBOURG,22
1939,Jul,COCHRANE,18
1939,Jul,COLLINGWOOD,18
1939,Jul,CORNWALL,76
1939,Jul,CROWLAND,8
1939,Jul,CUMBERLAND,7
1939,Jul,DRYDEN,12
1939,Jul,DUNNVILLE,11
1939,Jul,DURHAM,6
1939,Jul,EAST HAWKESBURY,7
1939,Jul,EAST SANDWICH,7
1939,Jul,EAST YORK,104
1939,Jul,EASTVIEW,8
1939,Jul,EMO,9
1939,Jul,ENGLEHART,6
1939,Jul,ESPANOLA,7
1939,Jul,FERGUS,6
1939,Jul,FINCH,6
1939,Jul,FORT ERIE,11
1939,Jul,FORT FRANCES,11
1939,Jul,FORT WILLIAM,38
1939,Jul,GALT,28
1939,Jul,GANANOQUE,8
1939,Jul,GERALDTON,13
1939,Jul,GODERICH,13
1939,Jul,GRIMSBY,7
1939,Jul,GUELPH,36
1939,Jul,HAILEYBURY,6
1939,Jul,HAMILTON,285
1939,Jul,HANOVER,8
1939,Jul,HAWKESBURY,20
1939,Jul,HEARST,13
1939,Jul,HUNTSVILLE,11
1939,Jul,INGERSOLL,15
1939,Jul,IROQUOIS FALLS,6
1939,Jul,KAPUSKASING,8
1939,Jul,KENORA,30
1939,Jul,KINCARDINE,9
1939,Jul,KINGSTON,77
1939,Jul,KIRKLAND LAKE,55
1939,Jul,KITCHENER,60
1939,Jul,LEAMINGTON,17
1939,Jul,LINDSAY,22
1939,Jul,LISTOWEL,9
1939,Jul,LOCHIEL,6
1939,Jul,LONDON,144
1939,Jul,MARKHAM,7
1939,Jul,MATHESON,8
1939,Jul,MIDLAND,19
1939,Jul,MIMICO,8
1939,Jul,MINDEMOYA,6
1939,Jul,MOUNT DENNIS,6
1939,Jul,MOUNT FOREST,8
1939,Jul,NEW LISKEARD,8
1939,Jul,NEW TORONTO,9
1939,Jul,NEWMARKET,14
1939,Jul,NIAGARA FALLS,47
1939,Jul,NORTH BAY,31
1939,Jul,NORWICH,9
1939,Jul,NOT RECORDED,9
1939,Jul,OHSWEKEN,7
1939,Jul,ORILLIA,30
1939,Jul,OSHAWA,42
1939,Jul,OTTAWA,258
1939,Jul,OUT OF PROVINCE,158
1939,Jul,OWEN SOUND,29
1939,Jul,PALMERSTON,6
1939,Jul,PARIS,7
1939,Jul,PARRY SOUND,26
1939,Jul,PEMBROKE,27
1939,Jul,PENETANGUISHENE,6
1939,Jul,PERTH,17
1939,Jul,PETERBOROUGH,76
1939,Jul,PETROLIA,17
1939,Jul,PICTON,12
1939,Jul,PORT ARTHUR,47
1939,Jul,PORT HOPE,7
1939,Jul,PRESTON,8
1939,Jul,RAINY RIVER,8
1939,Jul,RENFREW,14
1939,Jul,RICHARD LANDING,6
1939,Jul,RUSSELL,6
1939,Jul,SARNIA,41
1939,Jul,SAULT STE MARIE,48
1939,Jul,SCARBOROUGH,11
1939,Jul,SCHUMACHER,9
1939,Jul,SEAFORTH,9
1939,Jul,SHELBURNE,6
1939,Jul,SIMCOE,25
1939,Jul,SMITHS FALLS,15
1939,Jul,SOUTH PORCUPINE,19
1939,Jul,ST CATHARINES,60
1939,Jul,ST THOMAS,48
1939,Jul,STRATFORD,37
1939,Jul,STRATHROY,17
1939,Jul,STURGEON FALLS,10
1939,Jul,SUDBURY,143
1939,Jul,TECK,8
1939,Jul,THOROLD,15
1939,Jul,TILLSONBURG,24
1939,Jul,TIMMINS,73
1939,Jul,TORONTO,958
1939,Jul,TRENTON,11
1939,Jul,UXBRIDGE,6
1939,Jul,WALKERTON,9
1939,Jul,WATERLOO,10
1939,Jul,WELLAND,42
1939,Jul,WESTON,10
1939,Jul,WINCHESTER,10
1939,Jul,WINDSOR,196
1939,Jul,WOODSTOCK,22
1939,Jul,YORK,39
1939,Jun,ALEXANDRIA,10
1939,Jun,ALLISTON,9
1939,Jun,ALMONTE,12
1939,Jun,BANCROFT,6
1939,Jun,BARRIE,31
1939,Jun,BELLEVILLE,44
1939,Jun,BLIND RIVER,10
1939,Jun,BOWMANVILLE,15
1939,Jun,BRACEBRIDGE,13
1939,Jun,BRAMPTON,13
1939,Jun,BRANTFORD,46
1939,Jun,BRIGHTON,9
1939,Jun,BROCKVILLE,29
1939,Jun,BURFORD,6
1939,Jun,CAMBRIDGE,7
1939,Jun,CAMPBELLFORD,7
1939,Jun,CARRICK,7
1939,Jun,CHAPLEAU,8
1939,Jun,CHATHAM,63
1939,Jun,CLARENCE,9
1939,Jun,CLINTON,6
1939,Jun,COBOURG,14
1939,Jun,COCHRANE,13
1939,Jun,COLLINGWOOD,8
1939,Jun,CONISTON,6
1939,Jun,CORNWALL,65
1939,Jun,CROWLAND,8
1939,Jun,CUMBERLAND,6
1939,Jun,DRYDEN,12
1939,Jun,DUNNVILLE,8
1939,Jun,EAST YORK,76
1939,Jun,EAST ZORRA,6
1939,Jun,EASTVIEW,9
1939,Jun,EMO,10
